 
ZENNER DO BRASIL INSTRUMENTOS DE MEDICAO LTDA    FILIAL: ZRB;                                                                    13/04/26 17:33 PAGINA:   1/1
RELATORIO VINCULO DE LACRE COM O LOTE;LACRES: 0 A 999999999;
________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________;
COD. LACRE;LACRE;DATA VINCULO;SEQ. LOTE;TIPO;LOTE PRODUTO;COD. INMETRO;LOTE INMETRO;
435252;ECH2764901;10/08/2024;481754;G;D23Z0025557D;;;
435253;ECH2764913;10/08/2024;481755;G;D23Z0025558D;;;
435254;ECH2764925;10/08/2024;481756;G;D23Z0025559D;;;
435255;ECH2764937;10/08/2024;481757;G;D23Z0025560D;;;
435256;ECH2764949;10/08/2024;481759;G;D23Z0025562D;;;
435257;ECH2764950;10/08/2024;481758;G;D23Z0025561D;;;
435258;ECH2764962;10/08/2024;481760;G;D23Z0025563D;;;
435259;ECH2764974;10/08/2024;481761;G;D23Z0025564D;;;
435260;ECH2764986;10/08/2024;481746;G;D23Z0025549D;;;
435261;ECH2764998;10/08/2024;481776;G;D23Z0025579D;;;
435262;ECH2765000;10/08/2024;481777;G;D23Z0025580D;;;
435263;ECH2765012;10/08/2024;481778;G;D23Z0025581D;;;
435264;ECH2765024;10/08/2024;481779;G;D23Z0025582D;;;
435265;ECH2765036;10/08/2024;481780;G;D23Z0025583D;;;
435266;ECH2765048;10/08/2024;481781;G;D23Z0025584D;;;
435267;ECH2765050;10/08/2024;481782;G;D23Z0025585D;;;
435268;ECH2765061;10/08/2024;481783;G;D23Z0025586D;;;
435269;ECH2765073;10/08/2024;481784;G;D23Z0025587D;;;
435270;ECH2765085;10/08/2024;481785;G;D23Z0025588D;;;
435271;ECH2765097;10/08/2024;481786;G;D23Z0025589D;;;
435272;ECH2765103;10/08/2024;481787;G;D23Z0025590D;;;
435273;ECH2765115;10/08/2024;481788;G;D23Z0025591D;;;
435274;ECH2765127;10/08/2024;481789;G;D23Z0025592D;;;
435275;ECH2765139;10/08/2024;481790;G;D23Z0025593D;;;
435276;ECH2765140;10/08/2024;481791;G;D23Z0025594D;;;
435277;ECH2765152;10/08/2024;481792;G;D23Z0025595D;;;
435278;ECH2765164;10/08/2024;481793;G;D23Z0025596D;;;
435279;ECH2765176;10/08/2024;481794;G;D23Z0025597D;;;
435280;ECH2765188;10/08/2024;481795;G;D23Z0025598D;;;
435281;ECH2765190;10/08/2024;481762;G;D23Z0025565D;;;
435282;ECH2765206;10/08/2024;481796;G;D23Z0025599D;;;
435283;ECH2765218;10/08/2024;481797;G;D23Z0025600D;;;
435284;ECH2765220;10/08/2024;481799;G;D23Z0025602D;;;
435285;ECH2765231;10/08/2024;481800;G;D23Z0025603D;;;
435286;ECH2765243;10/08/2024;481801;G;D23Z0025604D;;;
435287;ECH2765255;10/08/2024;481802;G;D23Z0025605D;;;
435288;ECH2765267;10/08/2024;481805;G;D23Z0025608D;;;
435289;ECH2765279;10/08/2024;481806;G;D23Z0025609D;;;
435290;ECH2765280;10/08/2024;481734;G;D23Z0025537D;;;
435291;ECH2765292;10/08/2024;481750;G;D23Z0025553D;;;
435292;ECH2765309;10/08/2024;481752;G;D23Z0025555D;;;
435293;ECH2765310;10/08/2024;481807;G;D23Z0025610D;;;
435294;ECH2765322;10/08/2024;481809;G;D23Z0025612D;;;
435295;ECH2765334;10/08/2024;481810;G;D23Z0025613D;;;
435296;ECH2765346;10/08/2024;481811;G;D23Z0025614D;;;
435297;ECH2765358;10/08/2024;481812;G;D23Z0025615D;;;
435298;ECH2765360;10/08/2024;481814;G;D23Z0025617D;;;
435299;ECH2765371;10/08/2024;481815;G;D23Z0025618D;;;
435300;ECH2765383;10/08/2024;481774;G;D23Z0025577D;;;
435301;ECH2765395;10/08/2024;481775;G;D23Z0025578D;;;
435302;ECH2765401;10/08/2024;481817;G;D23Z0025620D;;;
435303;ECH2765413;10/08/2024;481818;G;D23Z0025621D;;;
435304;ECH2765425;10/08/2024;481819;G;D23Z0025622D;;;
435305;ECH2765437;10/08/2024;481820;G;D23Z0025623D;;;
435306;ECH2765449;10/08/2024;481821;G;D23Z0025624D;;;
435307;ECH2765450;10/08/2024;481822;G;D23Z0025625D;;;
435308;ECH2765462;10/08/2024;481823;G;D23Z0025626D;;;
435309;ECH2765474;10/08/2024;481824;G;D23Z0025627D;;;
435310;ECH2765486;10/08/2024;481825;G;D23Z0025628D;;;
435311;ECH2765498;10/08/2024;481826;G;D23Z0025629D;;;
435312;ECH2765504;10/08/2024;481699;G;D23Z0025502D;;;
435313;ECH2765516;10/08/2024;481700;G;D23Z0025503D;;;
435314;ECH2765528;10/08/2024;481701;G;D23Z0025504D;;;
435315;ECH2765530;12/08/2024;481816;G;D23Z0025619D;;;
435316;ECH2765541;12/08/2024;481827;G;D23Z0025630D;;;
435317;ECH2765553;12/08/2024;481828;G;D23Z0025631D;;;
435318;ECH2765565;12/08/2024;481829;G;D23Z0025632D;;;
435319;ECH2765577;12/08/2024;481830;G;D23Z0025633D;;;
435320;ECH2765589;12/08/2024;481831;G;D23Z0025634D;;;
435321;ECH2765590;12/08/2024;481832;G;D23Z0025635D;;;
435322;ECH2765607;12/08/2024;481833;G;D23Z0025636D;;;
435323;ECH2765619;12/08/2024;481834;G;D23Z0025637D;;;
435324;ECH2765620;12/08/2024;481835;G;D23Z0025638D;;;
435325;ECH2765632;12/08/2024;481836;G;D23Z0025639D;;;
435326;ECH2765644;12/08/2024;481837;G;D23Z0025640D;;;
435327;ECH2765656;12/08/2024;481798;G;D23Z0025601D;;;
435328;ECH2765668;12/08/2024;481803;G;D23Z0025606D;;;
435329;ECH2765670;12/08/2024;481804;G;D23Z0025607D;;;
435330;ECH2765681;12/08/2024;481838;G;D23Z0025641D;;;
435331;ECH2765693;12/08/2024;481839;G;D23Z0025642D;;;
435332;ECH2765700;12/08/2024;481840;G;D23Z0025643D;;;
435333;ECH2765711;12/08/2024;481841;G;D23Z0025644D;;;
435334;ECH2765723;12/08/2024;481842;G;D23Z0025645D;;;
435335;ECH2765735;12/08/2024;481844;G;D23Z0025647D;;;
435336;ECH2765747;12/08/2024;481845;G;D23Z0025648D;;;
435337;ECH2765759;12/08/2024;481846;G;D23Z0025649D;;;
435338;ECH2765760;12/08/2024;481857;G;D23Z0025660D;;;
435339;ECH2765772;12/08/2024;481858;G;D23Z0025661D;;;
435340;ECH2765784;12/08/2024;481859;G;D23Z0025662D;;;
435341;ECH2765796;12/08/2024;481860;G;D23Z0025663D;;;
435342;ECH2765802;12/08/2024;481861;G;D23Z0025664D;;;
435343;ECH2765814;12/08/2024;481862;G;D23Z0025665D;;;
435344;ECH2765826;12/08/2024;481863;G;D23Z0025666D;;;
435345;ECH2765838;12/08/2024;481864;G;D23Z0025667D;;;
435346;ECH2765840;12/08/2024;481865;G;D23Z0025668D;;;
435347;ECH2765851;12/08/2024;481867;G;D23Z0025670D;;;
435348;ECH2765863;12/08/2024;481868;G;D23Z0025671D;;;
435349;ECH2765875;12/08/2024;481808;G;D23Z0025611D;;;
435350;ECH2765887;12/08/2024;481813;G;D23Z0025616D;;;
435351;ECH2765899;12/08/2024;481847;G;D23Z0025650D;;;
435352;ECH2765905;12/08/2024;481848;G;D23Z0025651D;;;
435353;ECH2765917;12/08/2024;481849;G;D23Z0025652D;;;
435354;ECH2765929;12/08/2024;481850;G;D23Z0025653D;;;
435355;ECH2765930;12/08/2024;481851;G;D23Z0025654D;;;
435356;ECH2765942;12/08/2024;481852;G;D23Z0025655D;;;
435357;ECH2765954;12/08/2024;481853;G;D23Z0025656D;;;
435358;ECH2765966;12/08/2024;481855;G;D23Z0025658D;;;
435359;ECH2765978;12/08/2024;481856;G;D23Z0025659D;;;
435360;ECH2765980;12/08/2024;481843;G;D23Z0025646D;;;
435361;ECH2765991;12/08/2024;481882;G;D23Z0025685D;;;
435362;ECH2766004;12/08/2024;481884;G;D23Z0025687D;;;
435363;ECH2766016;12/08/2024;481885;G;D23Z0025688D;;;
435364;ECH2766028;12/08/2024;481886;G;D23Z0025689D;;;
435365;ECH2766030;12/08/2024;481888;G;D23Z0025691D;;;
435366;ECH2766041;12/08/2024;481889;G;D23Z0025692D;;;
435367;ECH2766053;12/08/2024;481890;G;D23Z0025693D;;;
435368;ECH2766065;12/08/2024;481891;G;D23Z0025694D;;;
435369;ECH2766077;12/08/2024;481869;G;D23Z0025672D;;;
435370;ECH2766089;12/08/2024;481870;G;D23Z0025673D;;;
435371;ECH2766090;12/08/2024;481871;G;D23Z0025674D;;;
435372;ECH2766107;12/08/2024;481873;G;D23Z0025676D;;;
435373;ECH2766119;12/08/2024;481874;G;D23Z0025677D;;;
435374;ECH2766120;12/08/2024;481875;G;D23Z0025678D;;;
435375;ECH2766132;12/08/2024;481876;G;D23Z0025679D;;;
435376;ECH2766144;12/08/2024;481879;G;D23Z0025682D;;;
435377;ECH2766156;12/08/2024;481880;G;D23Z0025683D;;;
435378;ECH2766168;12/08/2024;481866;G;D23Z0025669D;;;
435379;ECH2766170;12/08/2024;481892;G;D23Z0025695D;;;
435380;ECH2766181;12/08/2024;481893;G;D23Z0025696D;;;
435381;ECH2766193;12/08/2024;481894;G;D23Z0025697D;;;
435382;ECH2766200;12/08/2024;481895;G;D23Z0025698D;;;
435383;ECH2766211;12/08/2024;481897;G;D23Z0025700D;;;
435384;ECH2766223;12/08/2024;481898;G;D23Z0025701D;;;
435385;ECH2766235;12/08/2024;481899;G;D23Z0025702D;;;
435386;ECH2766247;12/08/2024;481901;G;D23Z0025704D;;;
435387;ECH2766259;12/08/2024;481854;G;D23Z0025657D;;;
435388;ECH2766260;12/08/2024;481903;G;D23Z0025706D;;;
435389;ECH2766272;12/08/2024;481905;G;D23Z0025708D;;;
435390;ECH2766284;12/08/2024;481906;G;D23Z0025709D;;;
435391;ECH2766296;12/08/2024;481907;G;D23Z0025710D;;;
435392;ECH2766302;12/08/2024;481908;G;D23Z0025711D;;;
435393;ECH2766314;12/08/2024;481909;G;D23Z0025712D;;;
435394;ECH2766326;12/08/2024;481911;G;D23Z0025714D;;;
435395;ECH2766338;12/08/2024;481912;G;D23Z0025715D;;;
435396;ECH2766340;12/08/2024;481913;G;D23Z0025716D;;;
435397;ECH2766351;12/08/2024;481881;G;D23Z0025684D;;;
435398;ECH2766363;12/08/2024;481883;G;D23Z0025686D;;;
435399;ECH2766375;12/08/2024;481887;G;D23Z0025690D;;;
435400;ECH2766387;12/08/2024;481914;G;D23Z0025717D;;;
435401;ECH2766399;12/08/2024;481915;G;D23Z0025718D;;;
435402;ECH2766405;12/08/2024;481917;G;D23Z0025720D;;;
435403;ECH2766417;12/08/2024;481918;G;D23Z0025721D;;;
435404;ECH2766429;12/08/2024;481919;G;D23Z0025722D;;;
435405;ECH2766430;12/08/2024;481920;G;D23Z0025723D;;;
435406;ECH2766442;12/08/2024;481921;G;D23Z0025724D;;;
435407;ECH2766454;12/08/2024;481922;G;D23Z0025725D;;;
435408;ECH2766466;12/08/2024;481872;G;D23Z0025675D;;;
435409;ECH2766478;12/08/2024;481877;G;D23Z0025680D;;;
435410;ECH2766480;12/08/2024;481878;G;D23Z0025681D;;;
435411;ECH2766491;12/08/2024;481923;G;D23Z0025726D;;;
435412;ECH2766508;12/08/2024;481924;G;D23Z0025727D;;;
435413;ECH2766510;12/08/2024;481925;G;D23Z0025728D;;;
435414;ECH2766521;12/08/2024;481926;G;D23Z0025729D;;;
435415;ECH2766533;12/08/2024;481927;G;D23Z0025730D;;;
435416;ECH2766545;12/08/2024;481928;G;D23Z0025731D;;;
435417;ECH2766557;12/08/2024;481929;G;D23Z0025732D;;;
435418;ECH2766569;12/08/2024;481930;G;D23Z0025733D;;;
435419;ECH2766570;12/08/2024;481931;G;D23Z0025734D;;;
435420;ECH2766582;12/08/2024;481900;G;D23Z0025703D;;;
435421;ECH2766594;12/08/2024;481902;G;D23Z0025705D;;;
435422;ECH2766600;12/08/2024;481948;G;D23Z0025751D;;;
435423;ECH2766612;12/08/2024;481950;G;D23Z0025753D;;;
435424;ECH2766624;12/08/2024;481951;G;D23Z0025754D;;;
435425;ECH2766636;12/08/2024;481952;G;D23Z0025755D;;;
435426;ECH2766648;12/08/2024;481953;G;D23Z0025756D;;;
435427;ECH2766650;12/08/2024;481942;G;D23Z0025745D;;;
435428;ECH2766661;12/08/2024;481943;G;D23Z0025746D;;;
435429;ECH2766673;12/08/2024;481944;G;D23Z0025747D;;;
435430;ECH2766685;12/08/2024;481916;G;D23Z0025719D;;;
435431;ECH2766697;12/08/2024;481945;G;D23Z0025748D;;;
435432;ECH2766703;12/08/2024;481946;G;D23Z0025749D;;;
435433;ECH2766715;12/08/2024;481947;G;D23Z0025750D;;;
435434;ECH2766727;12/08/2024;481956;G;D23Z0025759D;;;
435435;ECH2766739;12/08/2024;481957;G;D23Z0025760D;;;
435436;ECH2766740;12/08/2024;481958;G;D23Z0025761D;;;
435437;ECH2766752;12/08/2024;481959;G;D23Z0025762D;;;
435438;ECH2766764;12/08/2024;481960;G;D23Z0025763D;;;
435439;ECH2766776;12/08/2024;481961;G;D23Z0025764D;;;
435440;ECH2766788;12/08/2024;481932;G;D23Z0025735D;;;
435441;ECH2766790;12/08/2024;481933;G;D23Z0025736D;;;
435442;ECH2766806;12/08/2024;481934;G;D23Z0025737D;;;
435443;ECH2766818;12/08/2024;481935;G;D23Z0025738D;;;
435444;ECH2766820;12/08/2024;481936;G;D23Z0025739D;;;
435445;ECH2766831;12/08/2024;481937;G;D23Z0025740D;;;
435446;ECH2766843;12/08/2024;481938;G;D23Z0025741D;;;
435447;ECH2766855;12/08/2024;481939;G;D23Z0025742D;;;
435448;ECH2766867;12/08/2024;481940;G;D23Z0025743D;;;
435449;ECH2766879;12/08/2024;481941;G;D23Z0025744D;;;
435450;ECH2766880;12/08/2024;481896;G;D23Z0025699D;;;
435451;ECH2766892;12/08/2024;481949;G;D23Z0025752D;;;
435452;ECH2766909;12/08/2024;481974;G;D23Z0025777D;;;
435453;ECH2766910;12/08/2024;481975;G;D23Z0025778D;;;
435454;ECH2766922;12/08/2024;481976;G;D23Z0025779D;;;
435455;ECH2766934;12/08/2024;481977;G;D23Z0025780D;;;
435456;ECH2766946;12/08/2024;481978;G;D23Z0025781D;;;
435457;ECH2766958;12/08/2024;481979;G;D23Z0025782D;;;
435458;ECH2766960;12/08/2024;481980;G;D23Z0025783D;;;
435459;ECH2766971;12/08/2024;481981;G;D23Z0025784D;;;
435460;ECH2766983;12/08/2024;481982;G;D23Z0025785D;;;
435461;ECH2766995;12/08/2024;481983;G;D23Z0025786D;;;
435462;ECH2767008;12/08/2024;481962;G;D23Z0025765D;;;
435463;ECH2767010;12/08/2024;481963;G;D23Z0025766D;;;
435464;ECH2767021;12/08/2024;481964;G;D23Z0025767D;;;
435465;ECH2767033;12/08/2024;481965;G;D23Z0025768D;;;
435466;ECH2767045;12/08/2024;481966;G;D23Z0025769D;;;
435467;ECH2767057;12/08/2024;481967;G;D23Z0025770D;;;
435468;ECH2767069;12/08/2024;481969;G;D23Z0025772D;;;
435469;ECH2767070;12/08/2024;481970;G;D23Z0025773D;;;
435470;ECH2767082;12/08/2024;481971;G;D23Z0025774D;;;
435471;ECH2767094;12/08/2024;481904;G;D23Z0025707D;;;
435472;ECH2767100;12/08/2024;481910;G;D23Z0025713D;;;
435473;ECH2767112;13/08/2024;481954;G;D23Z0025757D;;;
435474;ECH2767124;13/08/2024;481955;G;D23Z0025758D;;;
435475;ECH2767136;13/08/2024;481994;G;D23Z0025797D;;;
435476;ECH2767148;13/08/2024;481995;G;D23Z0025798D;;;
435477;ECH2767150;13/08/2024;481997;G;D23Z0025800D;;;
435478;ECH2767161;13/08/2024;481998;G;D23Z0025801D;;;
435479;ECH2767173;13/08/2024;481999;G;D23Z0025802D;;;
435480;ECH2767185;13/08/2024;482000;G;D23Z0025803D;;;
435481;ECH2767197;13/08/2024;482001;G;D23Z0025804D;;;
435482;ECH2767203;13/08/2024;482002;G;D23Z0025805D;;;
435483;ECH2767215;13/08/2024;482003;G;D23Z0025806D;;;
435484;ECH2767227;13/08/2024;481972;G;D23Z0025775D;;;
435485;ECH2767239;13/08/2024;481973;G;D23Z0025776D;;;
435486;ECH2767240;13/08/2024;481984;G;D23Z0025787D;;;
435487;ECH2767252;13/08/2024;481985;G;D23Z0025788D;;;
435488;ECH2767264;13/08/2024;481986;G;D23Z0025789D;;;
435489;ECH2767276;13/08/2024;481987;G;D23Z0025790D;;;
435490;ECH2767288;13/08/2024;481988;G;D23Z0025791D;;;
435491;ECH2767290;13/08/2024;481989;G;D23Z0025792D;;;
435492;ECH2767306;13/08/2024;481990;G;D23Z0025793D;;;
435493;ECH2767318;13/08/2024;481991;G;D23Z0025794D;;;
435494;ECH2767320;13/08/2024;481992;G;D23Z0025795D;;;
435495;ECH2767331;13/08/2024;481993;G;D23Z0025796D;;;
435496;ECH2767343;13/08/2024;482004;G;D23Z0025807D;;;
435497;ECH2767355;13/08/2024;482005;G;D23Z0025808D;;;
435498;ECH2767367;13/08/2024;482006;G;D23Z0025809D;;;
435499;ECH2767379;13/08/2024;482007;G;D23Z0025810D;;;
435500;ECH2767380;13/08/2024;482008;G;D23Z0025811D;;;
435501;ECH2767392;13/08/2024;482009;G;D23Z0025812D;;;
435502;ECH2767409;13/08/2024;482010;G;D23Z0025813D;;;
435503;ECH2767410;13/08/2024;482011;G;D23Z0025814D;;;
435504;ECH2767422;13/08/2024;482012;G;D23Z0025815D;;;
435505;ECH2767434;13/08/2024;482013;G;D23Z0025816D;;;
435506;ECH2767446;13/08/2024;482014;G;D23Z0025817D;;;
435507;ECH2767458;13/08/2024;482015;G;D23Z0025818D;;;
435508;ECH2767460;13/08/2024;481968;G;D23Z0025771D;;;
435509;ECH2767471;13/08/2024;482016;G;D23Z0025819D;;;
435510;ECH2767483;13/08/2024;482017;G;D23Z0025820D;;;
435511;ECH2767495;13/08/2024;482018;G;D23Z0025821D;;;
435512;ECH2767501;13/08/2024;482020;G;D23Z0025823D;;;
435513;ECH2767513;13/08/2024;482021;G;D23Z0025824D;;;
435514;ECH2767525;13/08/2024;482022;G;D23Z0025825D;;;
435515;ECH2767537;13/08/2024;482023;G;D23Z0025826D;;;
435516;ECH2767549;13/08/2024;482025;G;D23Z0025828D;;;
435517;ECH2767550;13/08/2024;482026;G;D23Z0025829D;;;
435518;ECH2767562;13/08/2024;481996;G;D23Z0025799D;;;
435519;ECH2767574;13/08/2024;482027;G;D23Z0025830D;;;
435520;ECH2767586;13/08/2024;482028;G;D23Z0025831D;;;
435521;ECH2767598;13/08/2024;482029;G;D23Z0025832D;;;
435522;ECH2767604;13/08/2024;482030;G;D23Z0025833D;;;
435523;ECH2767616;13/08/2024;482031;G;D23Z0025834D;;;
435524;ECH2767628;13/08/2024;482032;G;D23Z0025835D;;;
435525;ECH2767630;13/08/2024;482033;G;D23Z0025836D;;;
435526;ECH2767641;13/08/2024;482034;G;D23Z0025837D;;;
435527;ECH2767653;13/08/2024;482035;G;D23Z0025838D;;;
435528;ECH2767665;13/08/2024;482036;G;D23Z0025839D;;;
435529;ECH2767677;13/08/2024;482037;G;D23Z0025840D;;;
435530;ECH2767689;13/08/2024;482038;G;D23Z0025841D;;;
435531;ECH2767690;13/08/2024;482039;G;D23Z0025842D;;;
435532;ECH2767707;13/08/2024;482040;G;D23Z0025843D;;;
435533;ECH2767719;13/08/2024;482041;G;D23Z0025844D;;;
435534;ECH2767720;13/08/2024;482042;G;D23Z0025845D;;;
435535;ECH2767732;13/08/2024;482043;G;D23Z0025846D;;;
435536;ECH2767744;13/08/2024;482044;G;D23Z0025847D;;;
435537;ECH2767756;13/08/2024;482045;G;D23Z0025848D;;;
435538;ECH2767768;13/08/2024;482046;G;D23Z0025849D;;;
435539;ECH2767770;13/08/2024;482047;G;D23Z0025850D;;;
435540;ECH2767781;13/08/2024;482048;G;D23Z0025851D;;;
435541;ECH2767793;13/08/2024;482049;G;D23Z0025852D;;;
435542;ECH2767800;13/08/2024;482050;G;D23Z0025853D;;;
435543;ECH2767811;13/08/2024;482051;G;D23Z0025854D;;;
435544;ECH2767823;13/08/2024;482052;G;D23Z0025855D;;;
435545;ECH2767835;13/08/2024;482053;G;D23Z0025856D;;;
435546;ECH2767847;13/08/2024;482054;G;D23Z0025857D;;;
435547;ECH2767859;13/08/2024;482055;G;D23Z0025858D;;;
435548;ECH2767860;13/08/2024;482056;G;D23Z0025859D;;;
435549;ECH2767872;13/08/2024;482057;G;D23Z0025860D;;;
435550;ECH2767884;13/08/2024;482058;G;D23Z0025861D;;;
435551;ECH2767896;13/08/2024;482059;G;D23Z0025862D;;;
435552;ECH2767902;13/08/2024;482060;G;D23Z0025863D;;;
435553;ECH2767914;13/08/2024;482061;G;D23Z0025864D;;;
435554;ECH2767926;13/08/2024;482019;G;D23Z0025822D;;;
435555;ECH2767938;13/08/2024;482024;G;D23Z0025827D;;;
435556;ECH2767940;13/08/2024;482062;G;D23Z0025865D;;;
435557;ECH2767951;13/08/2024;482063;G;D23Z0025866D;;;
435558;ECH2767963;13/08/2024;482064;G;D23Z0025867D;;;
435559;ECH2767975;13/08/2024;482065;G;D23Z0025868D;;;
435560;ECH2767987;13/08/2024;482066;G;D23Z0025869D;;;
435561;ECH2767999;13/08/2024;482067;G;D23Z0025870D;;;
435562;ECH2768001;13/08/2024;482068;G;D23Z0025871D;;;
435563;ECH2768013;13/08/2024;482069;G;D23Z0025872D;;;
435564;ECH2768025;13/08/2024;482070;G;D23Z0025873D;;;
435565;ECH2768037;13/08/2024;482071;G;D23Z0025874D;;;
435566;ECH2768049;13/08/2024;482072;G;D23Z0025875D;;;
435567;ECH2768050;13/08/2024;482073;G;D23Z0025876D;;;
435568;ECH2768062;13/08/2024;482074;G;D23Z0025877D;;;
435569;ECH2768074;13/08/2024;482075;G;D23Z0025878D;;;
435570;ECH2768086;13/08/2024;482076;G;D23Z0025879D;;;
435571;ECH2768098;13/08/2024;482077;G;D23Z0025880D;;;
435572;ECH2768104;13/08/2024;482078;G;D23Z0025881D;;;
435573;ECH2768116;13/08/2024;482079;G;D23Z0025882D;;;
435574;ECH2768128;13/08/2024;482080;G;D23Z0025883D;;;
435575;ECH2768130;13/08/2024;482081;G;D23Z0025884D;;;
435576;ECH2768141;13/08/2024;482082;G;D23Z0025885D;;;
435577;ECH2768153;13/08/2024;482083;G;D23Z0025886D;;;
435578;ECH2768165;13/08/2024;482084;G;D23Z0025887D;;;
435579;ECH2768177;13/08/2024;482085;G;D23Z0025888D;;;
435580;ECH2768189;13/08/2024;482086;G;D23Z0025889D;;;
435581;ECH2768190;13/08/2024;482087;G;D23Z0025890D;;;
435582;ECH2768207;13/08/2024;482088;G;D23Z0025891D;;;
435583;ECH2768219;13/08/2024;482089;G;D23Z0025892D;;;
435584;ECH2768220;13/08/2024;482090;G;D23Z0025893D;;;
435585;ECH2768232;13/08/2024;482092;G;D23Z0025895D;;;
435586;ECH2768244;13/08/2024;482093;G;D23Z0025896D;;;
435587;ECH2768256;13/08/2024;482094;G;D23Z0025897D;;;
435588;ECH2768268;13/08/2024;482095;G;D23Z0025898D;;;
435589;ECH2768270;13/08/2024;482096;G;D23Z0025899D;;;
435590;ECH2768281;13/08/2024;482097;G;D23Z0025900D;;;
435591;ECH2768293;13/08/2024;482098;G;D23Z0025901D;;;
435592;ECH2768300;13/08/2024;482099;G;D23Z0025902D;;;
435593;ECH2768311;13/08/2024;482100;G;D23Z0025903D;;;
435594;ECH2768323;13/08/2024;482101;G;D23Z0025904D;;;
435595;ECH2768335;13/08/2024;482102;G;D23Z0025905D;;;
435596;ECH2768347;13/08/2024;482103;G;D23Z0025906D;;;
435597;ECH2768359;13/08/2024;482104;G;D23Z0025907D;;;
435598;ECH2768360;13/08/2024;482105;G;D23Z0025908D;;;
435599;ECH2768372;13/08/2024;482106;G;D23Z0025909D;;;
435600;ECH2768384;13/08/2024;482107;G;D23Z0025910D;;;
435601;ECH2768396;13/08/2024;482120;G;D23Z0025923D;;;
435602;ECH2768402;13/08/2024;482121;G;D23Z0025924D;;;
435603;ECH2768414;13/08/2024;482122;G;D23Z0025925D;;;
435604;ECH2768426;13/08/2024;482123;G;D23Z0025926D;;;
435605;ECH2768438;13/08/2024;482124;G;D23Z0025927D;;;
435606;ECH2768440;13/08/2024;482125;G;D23Z0025928D;;;
435607;ECH2768451;13/08/2024;482126;G;D23Z0025929D;;;
435608;ECH2768463;13/08/2024;482127;G;D23Z0025930D;;;
435609;ECH2768475;13/08/2024;482128;G;D23Z0025931D;;;
435610;ECH2768487;13/08/2024;482129;G;D23Z0025932D;;;
435611;ECH2768499;13/08/2024;482130;G;D23Z0025933D;;;
435612;ECH2768505;13/08/2024;482131;G;D23Z0025934D;;;
435613;ECH2768517;13/08/2024;482108;G;D23Z0025911D;;;
435614;ECH2768529;13/08/2024;482109;G;D23Z0025912D;;;
435615;ECH2768530;13/08/2024;482110;G;D23Z0025913D;;;
435616;ECH2768542;13/08/2024;482111;G;D23Z0025914D;;;
435617;ECH2768554;13/08/2024;482112;G;D23Z0025915D;;;
435618;ECH2768566;13/08/2024;482113;G;D23Z0025916D;;;
435619;ECH2768578;13/08/2024;482114;G;D23Z0025917D;;;
435620;ECH2768580;13/08/2024;482115;G;D23Z0025918D;;;
435621;ECH2768591;13/08/2024;482116;G;D23Z0025919D;;;
435622;ECH2768608;13/08/2024;482117;G;D23Z0025920D;;;
435623;ECH2768610;13/08/2024;482118;G;D23Z0025921D;;;
435624;ECH2768621;13/08/2024;482119;G;D23Z0025922D;;;
435625;ECH2768633;13/08/2024;482091;G;D23Z0025894D;;;
435626;ECH2768645;13/08/2024;482132;G;D23Z0025935D;;;
435627;ECH2768657;13/08/2024;482133;G;D23Z0025936D;;;
435628;ECH2768669;13/08/2024;482134;G;D23Z0025937D;;;
435629;ECH2768670;13/08/2024;482135;G;D23Z0025938D;;;
435630;ECH2768682;13/08/2024;482136;G;D23Z0025939D;;;
435631;ECH2768694;13/08/2024;482137;G;D23Z0025940D;;;
435632;ECH2768700;13/08/2024;482138;G;D23Z0025941D;;;
435633;ECH2768712;13/08/2024;482139;G;D23Z0025942D;;;
435634;ECH2768724;13/08/2024;482140;G;D23Z0025943D;;;
435635;ECH2768736;13/08/2024;482141;G;D23Z0025944D;;;
435636;ECH2768748;13/08/2024;482142;G;D23Z0025945D;;;
435637;ECH2768750;13/08/2024;482143;G;D23Z0025946D;;;
435638;ECH2768761;13/08/2024;482144;G;D23Z0025947D;;;
435639;ECH2768773;13/08/2024;482145;G;D23Z0025948D;;;
435640;ECH2768785;13/08/2024;482146;G;D23Z0025949D;;;
435641;ECH2768797;13/08/2024;482147;G;D23Z0025950D;;;
435642;ECH2768803;13/08/2024;482148;G;D23Z0025951D;;;
435643;ECH2768815;13/08/2024;482150;G;D23Z0025953D;;;
435644;ECH2768827;13/08/2024;482151;G;D23Z0025954D;;;
435645;ECH2768839;13/08/2024;482152;G;D23Z0025955D;;;
435646;ECH2768840;13/08/2024;482153;G;D23Z0025956D;;;
435647;ECH2768852;13/08/2024;482154;G;D23Z0025957D;;;
435648;ECH2768864;13/08/2024;482155;G;D23Z0025958D;;;
435649;ECH2768876;13/08/2024;482157;G;D23Z0025960D;;;
435650;ECH2768888;13/08/2024;482158;G;D23Z0025961D;;;
435651;ECH2768890;13/08/2024;482159;G;D23Z0025962D;;;
435652;ECH2768906;13/08/2024;482160;G;D23Z0025963D;;;
435653;ECH2768918;13/08/2024;482161;G;D23Z0025964D;;;
435654;ECH2768920;13/08/2024;482162;G;D23Z0025965D;;;
435655;ECH2768931;13/08/2024;482163;G;D23Z0025966D;;;
435656;ECH2768943;13/08/2024;482167;G;D23Z0025970D;;;
